qid,label,description,image_url,artist_name,artist_qid,artist_gender,birth_year,death_year,nationality,inventory,collection,location,inception,genre,depicts,material,height_cm,width_cm,local_filename,image_local_path,commons_file_title,commons_artist,commons_license,commons_license_url,commons_attribution,commons_credit,commons_usage_terms,image_width,image_height,image_mime,image_sha1
Q55424302,Portrett av Michaela Aagaard,,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Albrecht%20Jensen%20-%20Portrett%20av%20Michaela%20Aagaard%20-%20NG.M.03340%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg,Christian Albrecht Jensen,Q21055,male,,,,NG.M.03340,"National Museum of Art, Architecture and Design","National Museum of Art, Architecture and Design",1832,portrait,,oil paint,37,30.5,M_139_Christian_Albrecht_Jensen_Portrett_av_Michaela_Aagaard_1832.jpg,male_paintings\M_139_Christian_Albrecht_Jensen_Portrett_av_Michaela_Aagaard_1832.jpg,"File:Christian Albrecht Jensen - Portrett av Michaela Aagaard - NG.M.03340 - National Museum of Art, Architecture and Design.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Christian_Albrecht_Jensen"" class=""extiw"" title=""w:en:Christian Albrecht Jensen""><span title=""Danish portrait painter (1792-1870)"">Christian Albrecht Jensen</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.nasjonalmuseet.no//en/collection/object/NG.M.03340"">National Museum of Art, Architecture and Design</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,2048,2528,image/jpeg,b2a6ed5d07c5970b63f49763811cf808ffc94104
Q124452736,Hugh Capet,,http://commons.wikimedia.org/wiki/Special:FilePath/Hugues%20capet.jpg,Charles de Steuben,Q69708,male,,,,LP 3245,Museum of the History of France,Palace of Versailles,1837,,,oil paint,90,72,M_140_Charles_de_Steuben_Hugh_Capet_1837.jpg,male_paintings\M_140_Charles_de_Steuben_Hugh_Capet_1837.jpg,File:Hugues capet.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Charles_de_Steuben"" class=""extiw"" title=""w:en:Charles de Steuben""><span title=""French painter (1788-1856)"">Charles de Steuben</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external autonumber"" href=""http://www.maxicours.com/img/2/7/8/Q124452736948.jpg"">[1]</a>",Public domain,796,1000,image/jpeg,4b7bc27ef775af02ed4e5bd1e7f451a455b89b88
Q30097654,Primelstilleben,,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Kanoldt%20-%20Primelstilleben%20-%209840%20-%20Bavarian%20State%20Painting%20Collections.jpg,Alexander Kanoldt,Q62544,male,,,,9840,Bavarian State Painting Collections,Bavarian State Painting Collections,1910,,,,61,50,M_141_Alexander_Kanoldt_Primelstilleben_1910.jpg,male_paintings\M_141_Alexander_Kanoldt_Primelstilleben_1910.jpg,File:Alexander Kanoldt - Primelstilleben - 9840 - Bavarian State Painting Collections.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Alexander_Kanoldt"" class=""extiw"" title=""w:en:Alexander Kanoldt""><span title=""German artist (1881-1939)"">Alexander Kanoldt</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""https://www.sammlung.pinakothek.de/en/bookmark/artwork/0vxomXA6G2"">https://www.sammlung.pinakothek.de/en/bookmark/artwork/0vxomXA6G2</a>",Public domain,636,768,image/jpeg,f662b5700eddaffd665360c171b6a77406db7af8
Q7232313,Portrait of Vincenzo Anastagi,,http://commons.wikimedia.org/wiki/Special:FilePath/Retrato%20de%20Vincenzo%20Anastagi%20Greco.jpg,El Greco,Q301,male,,,,1913.1.68,The Frick Collection,The Frick Collection,1575,portrait,,canvas,188,127,M_142_El_Greco_Portrait_of_Vincenzo_Anastagi_1575.jpg,male_paintings\M_142_El_Greco_Portrait_of_Vincenzo_Anastagi_1575.jpg,File:Retrato de Vincenzo Anastagi Greco.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:El_Greco"" class=""extiw"" title=""w:en:El Greco""><span title=""Greek artist, painter, sculptor and architect, (1541–1614)"">El Greco</span></a></bdi>",Public domain,,,"<a href=""https://en.wikipedia.org/wiki/en:Web_Gallery_of_Art"" class=""extiw"" title=""w:en:Web Gallery of Art""><span title=""virtual art gallery for European fine art created before 1900"">Web Gallery of Art</span></a>:  <span typeof=""mw:File""><a href=""http://www.wga.hu/art/g/greco_el/03/0305grec.jpg"" rel=""nofollow""><img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Inkscape.svg/20px-Inkscape.svg.png"" decoding=""async"" width=""20"" height=""20"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Inkscape.svg/40px-Inkscape.svg.png 1.5x"" data-file-width=""60"" data-file-height=""60""></a></span> <a rel=""nofollow"" class=""external text"" href=""http://www.wga.hu/art/g/greco_el/03/0305grec.jpg"">Image</a> <span typeof=""mw:File""><a href=""http://www.wga.hu/html/g/greco_el/03/0305grec.html"" rel=""nofollow""><img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Information_icon.svg/20px-Information_icon.svg.png"" decoding=""async"" width=""20"" height=""20"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Information_icon.svg/40px-Information_icon.svg.png 1.5x"" data-file-width=""620"" data-file-height=""620""></a></span> <a rel=""nofollow"" class=""external text"" href=""http://www.wga.hu/html/g/greco_el/03/0305grec.html"">Info about artwork</a><div style=""display: none;"">wga QS:P11807,""g/greco_el/03/0305grec""</div>",Public domain,645,960,image/jpeg,65b7480070df1392fa20b25a2d13b5111f52f09b
Q119824003,Snow Scene with Buildings and a Tower,,http://commons.wikimedia.org/wiki/Special:FilePath/Theodor%20Verhas%20%281811-1872%29%20-%20Snow%20Scene%20with%20Buildings%20and%20a%20Tower%20-%201549-1869%20-%20Victoria%20and%20Albert%20Museum.jpg,Theodor Verhas,Q22828,male,,,,1549-1869,Victoria and Albert Museum,Victoria and Albert Museum,,,,,42.5,34.9,M_143_Theodor_Verhas_Snow_Scene_with_Buildings_and_a_Tower_undated.jpg,male_paintings\M_143_Theodor_Verhas_Snow_Scene_with_Buildings_and_a_Tower_undated.jpg,File:Theodor Verhas (1811-1872) - Snow Scene with Buildings and a Tower - 1549-1869 - Victoria and Albert Museum.jpg,"<bdi><a href=""https://www.wikidata.org/wiki/Q22828"" class=""extiw"" title=""d:Q22828""><span title=""German artist and painter (1811-1872)"">Theodor Verhas</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://artuk.org/discover/artworks/snow-scene-with-buildings-and-a-tower-32284"">Art UK</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,655,800,image/jpeg,c0fdf0b6ac4e2e81f7d6fbd1a1c4b7803e433212
Q18573008,The Presentation at the Temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Guido%20Da%20Siena%20-%20Presentation%20of%20Jesus%20at%20the%20Temple%20-%20WGA10986.jpg,Guido of Siena,Q15798,male,,,,RF 1968-10,Department of Paintings of the Louvre,Badia Ardenga,1275,religious art,,panel,34.5,48.5,M_144_Guido_of_Siena_The_Presentation_at_the_Temple_1275.jpg,male_paintings\M_144_Guido_of_Siena_The_Presentation_at_the_Temple_1275.jpg,File:Guido Da Siena - Presentation of Jesus at the Temple - WGA10986.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Guido_of_Siena"" class=""extiw"" title=""w:en:Guido of Siena""><span title=""Italian painter (1230-1290)"">Guido of Siena</span></a></bdi>",Public domain,,,"<a href=""https://en.wikipedia.org/wiki/en:Web_Gallery_of_Art"" class=""extiw"" title=""w:en:Web Gallery of Art""><span title=""virtual art gallery for European fine art created before 1900"">Web Gallery of Art</span></a>:  <span typeof=""mw:File""><a href=""http://www.wga.hu/art/g/guido/06poly.jpg"" rel=""nofollow""><img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Inkscape.svg/20px-Inkscape.svg.png"" decoding=""async"" width=""20"" height=""20"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Inkscape.svg/40px-Inkscape.svg.png 1.5x"" data-file-width=""60"" data-file-height=""60""></a></span> <a rel=""nofollow"" class=""external text"" href=""http://www.wga.hu/art/g/guido/06poly.jpg"">Image</a> <span typeof=""mw:File""><a href=""http://www.wga.hu/html/g/guido/06poly.html"" rel=""nofollow""><img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Information_icon.svg/20px-Information_icon.svg.png"" decoding=""async"" width=""20"" height=""20"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Information_icon.svg/40px-Information_icon.svg.png 1.5x"" data-file-width=""620"" data-file-height=""620""></a></span> <a rel=""nofollow"" class=""external text"" href=""http://www.wga.hu/html/g/guido/06poly.html"">Info about artwork</a><div style=""display: none;"">wga QS:P11807,""g/guido/06poly""</div>",Public domain,2048,1469,image/jpeg,09f448f56392e52c5acff61791e26400063c58b1
Q18683584,Memory of a wooded island in the Baltic Sea,,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Gustav%20Carus%20-%20Memory%20of%20a%20Wooded%20Island%20in%20the%20Baltic%20Sea%28Oak%20trees%20by%20the%20Sea%29%20-%20Google%20Art%20Project.jpg,Carl Gustav Carus,Q61987,male,,,,Gal.-Nr. 2905,Staatliche Kunstsammlungen Dresden,Galerie Neue Meister,1834,,,canvas,117.5,162.5,M_145_Carl_Gustav_Carus_Memory_of_a_wooded_island_in_the_Baltic_Sea_1834.jpg,male_paintings\M_145_Carl_Gustav_Carus_Memory_of_a_wooded_island_in_the_Baltic_Sea_1834.jpg,File:Carl Gustav Carus - Memory of a Wooded Island in the Baltic Sea(Oak trees by the Sea) - Google Art Project.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Carl_Gustav_Carus"" class=""extiw"" title=""w:en:Carl Gustav Carus""><span title=""German philosopher, physician, painter (1789–1869)"">Carl Gustav Carus</span></a></bdi>",Public domain,,,"Google Arts &amp; Culture:  <a rel=""nofollow"" class=""external text"" href=""http://www.googleartproject.com/"">Home</a> - <a rel=""nofollow"" class=""external text"" href=""https://artsandculture.google.com/asset/kAE_bK2nl425rg"">pic</a>",Public domain,2048,1472,image/jpeg,2257ecf211da5f51d03b5ce566482c6a21df1d3f
Q3947689,St Michael and his legend,,http://commons.wikimedia.org/wiki/Special:FilePath/Coppo%20di%20marcovaldo%20St%20Michael%20and%20his%20legend%201250-60%20san%20casciano%20val%20di%20pesa%20museum%20of%20sacred%20art.jpg,Coppo di Marcovaldo,Q15796,male,,,,,Giuliano Ghelli Museum in San Casciano Val di Pesa,Giuliano Ghelli Museum in San Casciano Val di Pesa,1250,religious art,,,96,122,M_146_Coppo_di_Marcovaldo_St_Michael_and_his_legend_1250.jpg,male_paintings\M_146_Coppo_di_Marcovaldo_St_Michael_and_his_legend_1250.jpg,File:Coppo di marcovaldo St Michael and his legend 1250-60 san casciano val di pesa museum of sacred art.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Coppo_di_Marcovaldo"" class=""extiw"" title=""w:en:Coppo di Marcovaldo""><span title=""Florentine painter (1225-1276)"">Coppo di Marcovaldo</span></a></bdi>",Public domain,,,Flickr,Public domain,2048,1668,image/jpeg,bd5ec9c962bc769526cbb4d472c2252a15c679aa
Q19869137,The Seine at Pont de Grenelle,,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Seine%20au%20Pont%20de%20Grenelle%20-%20Paul%20Gauguin%20-%20Wallraf-Richartz-Museum%20%26%20Fondation%20Corboud-8631%20%28without%20frame%29.jpg,Paul Gauguin,Q37693,male,,,,Dep. 0744 FC,Wallraf–Richartz Museum,Wallraf–Richartz Museum,1875,,,panel,30,44,M_147_Paul_Gauguin_The_Seine_at_Pont_de_Grenelle_1875.jpg,male_paintings\M_147_Paul_Gauguin_The_Seine_at_Pont_de_Grenelle_1875.jpg,File:La Seine au Pont de Grenelle - Paul Gauguin - Wallraf-Richartz-Museum & Fondation Corboud-8631 (without frame).jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paul_Gauguin"" class=""extiw"" title=""w:en:Paul Gauguin""><span title=""French painter and printmaker (1848–1903)"">Paul Gauguin</span></a></bdi>",Public domain,,,"<bdi><a href=""https://www.wikidata.org/wiki/Q108103612"" class=""extiw"" title=""d:Q108103612""><span title=""Wikipedian and OpenStreetMap mapper from Cologne, Open Data activist"">Raimond Spekking</span></a></bdi>",Public domain,2048,1297,image/jpeg,dcadd5760e680a509889b15dee33f9a2f6f03279
Q29958685,Portrait of the artist's father,,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20%28Kopie%20nach%29%20-%20Bildnis%20des%20Vaters%20des%20K%C3%BCnstlers%20%28Kopie%20nach%20dem%20Original%20in%20London%2C%20National%20Gallery%29%20-%20WAF%20237%20-%20Bavarian%20State%20Painting%20Collections.jpg,Sandro Botticelli,Q5580,male,,,,WAF 237,Bavarian State Painting Collections,Alte Pinakothek,1599,portrait,,lime panel,54,41.7,M_149_Sandro_Botticelli_Portrait_of_the_artists_father_1599.jpg,male_paintings\M_149_Sandro_Botticelli_Portrait_of_the_artists_father_1599.jpg,"File:Albrecht Dürer (Kopie nach) - Bildnis des Vaters des Künstlers (Kopie nach dem Original in London, National Gallery) - WAF 237 - Bavarian State Painting Collections.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Albrecht_D%C3%BCrer"" class=""extiw"" title=""w:en:Albrecht Dürer""><span title=""German painter, printmaker, mathematician, and theorist (1471–1528)"">Albrecht Dürer</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""https://www.sammlung.pinakothek.de/en/bookmark/artwork/A0GOjBRLdp"">https://www.sammlung.pinakothek.de/en/bookmark/artwork/A0GOjBRLdp</a>",Public domain,606,768,image/jpeg,df7bf5e0e4cace2e572eef9446ee7fe1bbfea4f5
Q2308934,Leda and the Swan,,http://commons.wikimedia.org/wiki/Special:FilePath/Study%20for%20the%20Kneeling%20Leda.jpg,Leonardo da Vinci,Q762,male,,,,,Palace of Fontainebleau,Museum Boijmans Van Beuningen,1510,mythological painting,,wood,,,M_150_Leonardo_da_Vinci_Leda_and_the_Swan_1510.jpg,male_paintings\M_150_Leonardo_da_Vinci_Leda_and_the_Swan_1510.jpg,File:Study for the Kneeling Leda.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Leonardo_da_Vinci"" class=""extiw"" title=""w:en:Leonardo da Vinci""><span title=""Italian Renaissance polymath (1452−1519)"">Leonardo da Vinci</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""http://www.drawingsofleonardo.org"">http://www.drawingsofleonardo.org</a>",Public domain,1746,2000,image/jpeg,f54ce0a332d8f43abd79d82964ee80c0cfc76941
Q112125629,Porträt des Tibor Idrányi,,http://commons.wikimedia.org/wiki/Special:FilePath/Aba-Nov%C3%A1k%20Portrait%20of%20Tibor%20Idr%C3%A1nyi.jpg,Vilmos Aba-Novák,Q18165,male,,,,,http://www.wikidata.org/.well-known/genid/55717b6973f02187a1ec894ad9cddf31,,1919,,,oil paint,140,70,M_151_Vilmos_Aba-Novák_Porträt_des_Tibor_Idrányi_1919.jpg,male_paintings\M_151_Vilmos_Aba-Novák_Porträt_des_Tibor_Idrányi_1919.jpg,File:Aba-Novák Portrait of Tibor Idrányi.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Vilmos_Aba-Nov%C3%A1k"" class=""extiw"" title=""w:en:Vilmos Aba-Novák""><span title=""Hungarian artist (1894–1941)"">Vilmos Aba-Novák</span></a></bdi>",Public domain,,,"<p><a rel=""nofollow"" class=""external text"" href=""http://www.arkadia.mng.hu/"">Árkádia tájain – Szőnyi István és köre 1918-1928, Magyar Nemzeti Galéria</a>
<a rel=""nofollow"" class=""external text"" href=""http://www.arkadia.mng.hu/0103.html"">Info</a>
</p>
<a rel=""nofollow"" class=""external text"" href=""http://www.arkadia.mng.hu/kep/0103-003.jpg"">Pic</a>",Public domain,585,1179,image/jpeg,316494006345cfa8826b450e98038d222d7a4f1f
Q111821891,Hospitality of Abraham,,http://commons.wikimedia.org/wiki/Special:FilePath/Andrej%20Rubl%C3%ABv%20001.jpg,Andrei Rublev,Q838,male,,,,,Tretyakov Gallery,Tretyakov Gallery,1420,religious art,,,141,112,M_152_Andrei_Rublev_Hospitality_of_Abraham_1420.jpg,male_paintings\M_152_Andrei_Rublev_Hospitality_of_Abraham_1420.jpg,File:Andrej Rublëv 001.jpg,"<a href=""//commons.wikimedia.org/wiki/User:File_Upload_Bot_(Eloquence)"" title=""User:File Upload Bot (Eloquence)"">Eloquence</a>",Public domain,,,"<span class=""int-own-work"" lang=""en"">Own work</span>",Public domain,2024,2497,image/jpeg,6a0e411736c97df68b337caecfb629299f444507
Q16556250,The Flagellation of Christ,,http://commons.wikimedia.org/wiki/Special:FilePath/Cimabue%20-%20Flagellation.jpg,Cimabue,Q15790,male,,,,1950.1.159,The Frick Collection,The Frick Collection,1280,religious art,,tempera,24.7,20,M_153_Cimabue_The_Flagellation_of_Christ_1280.jpg,male_paintings\M_153_Cimabue_The_Flagellation_of_Christ_1280.jpg,File:Cimabue - Flagellation.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Cimabue"" class=""extiw"" title=""w:en:Cimabue""><span title=""Italian artist (1240–1302)"">Cimabue</span></a></bdi>",Public domain,,,"<i>Cimabue</i>, de Luciano Bellosi et apparat critique de Giovanna Ragionieri, Arles : Actes Sud, Milano : Motto, 1998. <span lang=""en"" dir=""ltr""><a href=""https://en.wikipedia.org/wiki/ISBN"" class=""extiw"" title=""en:ISBN""><span lang=""en"" dir=""ltr"">ISBN</span></a></span> <a href=""//commons.wikimedia.org/wiki/Special:BookSources/978-27-4271-925-9"" title=""Special:BookSources/978-27-4271-925-9"">978-27-4271-925-9</a>",Public domain,2048,2581,image/jpeg,c9a12e9e6f7718022b17468b4e44d34ab988ac8b
Q21619630,Painting of Wilhelm Schadow,,http://commons.wikimedia.org/wiki/Special:FilePath/Eduard%20Julius%20Friedrich%20Bendemann%20-%20De%20schilder%20Wilhelm%20Schadow%20-%201554%20-%20Royal%20Museum%20of%20Fine%20Arts%20Antwerp.tiff,Eduard Bendemann,Q69651,male,,,,1554,Royal Museum of Fine Arts Antwerp,Royal Museum of Fine Arts Antwerp,1860,portrait,,oil paint,97.9,122.2,M_154_Eduard_Bendemann_Painting_of_Wilhelm_Schadow_1860.jpg,male_paintings\M_154_Eduard_Bendemann_Painting_of_Wilhelm_Schadow_1860.jpg,File:Eduard Julius Friedrich Bendemann - De schilder Wilhelm Schadow - 1554 - Royal Museum of Fine Arts Antwerp.tiff,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Eduard_Bendemann"" class=""extiw"" title=""w:en:Eduard Bendemann""><span title=""German painter (1811-1889)"">Eduard Bendemann</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://kmska.be/nl/meesterwerk/de-schilder-wilhelm-schadow"">Royal Museum of Fine Arts Antwerp</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,2048,2520,image/tiff,c5106a11ca50479f4788dafe7facd55f977d7a06
Q118878211,The Martyrdom of Saint Sebastian,,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Boeckhorst%20%281605-1668%29%20%28copy%20after%29%20-%20The%20Martyrdom%20of%20Saint%20Sebastian%20-%2000.1855.70%20-%20Maidstone%20Museum%20and%20Bentlif%20Art%20Gallery.jpg,Jan Boeckhorst,Q71728,male,,,,00.1855.70,Maidstone Museum and Bentlif Art Gallery,Maidstone Museum and Bentlif Art Gallery,,religious art,,oil paint,41,33,M_155_Jan_Boeckhorst_The_Martyrdom_of_Saint_Sebastian_undated.jpg,male_paintings\M_155_Jan_Boeckhorst_The_Martyrdom_of_Saint_Sebastian_undated.jpg,File:Jan Boeckhorst (1605-1668) (copy after) - The Martyrdom of Saint Sebastian - 00.1855.70 - Maidstone Museum and Bentlif Art Gallery.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Jan_Boeckhorst"" class=""extiw"" title=""w:en:Jan Boeckhorst""><span title=""Dutch-German painter"">Jan Boeckhorst</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://artuk.org/discover/artworks/the-martyrdom-of-saint-sebastian-76824"">Art UK</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,998,1200,image/jpeg,1309bd877fd5668d75cb3ea191220c63b2edf83d
